fid,yyear,quarter,month,dayofweek,hour,carrierid,carrier,airport,dest,crsdeptime,depdelay,depdel15,wid
7280,2004,3,9,4,17,20437,FL,ROC,BWI,17:03:00,-3,0,34111095
7281,2004,3,9,7,18,20437,FL,ROC,ATL,18:05:00,-10,0,34112393
7282,2004,3,9,7,17,20437,FL,ROC,BWI,17:03:00,15,1,34112395
7283,2004,3,9,2,18,20437,FL,ROC,ATL,18:05:00,-3,0,34113285
7284,2004,3,9,3,10,20437,FL,ROC,ATL,10:43:00,-8,0,34113731
7285,2004,3,9,4,13,20437,FL,ROC,BWI,13:36:00,0,0,34117251
7286,2004,3,9,5,18,20437,FL,ROC,ATL,18:05:00,-7,0,34117706
7287,2004,3,9,5,17,20437,FL,ROC,BWI,17:03:00,-8,0,34117711
7288,2004,3,9,2,16,20398,MQ,ROC,ORD,16:29:00,-5,0,34165835
7289,2004,3,9,4,16,20398,MQ,ROC,ORD,16:29:00,-1,0,34165837
7290,2004,3,9,1,16,20398,MQ,ROC,ORD,16:29:00,-6,0,34165841
7291,2004,3,9,5,10,20398,MQ,ROC,ORD,10:36:00,-14,0,34166207
7292,2004,3,9,6,10,20398,MQ,ROC,ORD,10:36:00,-9,0,34166215
7293,2004,3,9,3,18,20398,MQ,ROC,ORD,18:41:00,6,0,34166235
7294,2004,3,9,6,18,20398,MQ,ROC,ORD,18:41:00,-11,0,34166238
7295,2004,3,9,1,18,20398,MQ,ROC,ORD,18:41:00,0,0,34166254
7296,2004,3,9,3,14,20398,MQ,ROC,ORD,14:30:00,13,0,34171494
7297,2004,3,9,6,14,20398,MQ,ROC,ORD,14:30:00,-2,0,34171497
7298,2004,3,9,2,14,20398,MQ,ROC,ORD,14:30:00,-1,0,34171500
7299,2004,3,9,6,14,20398,MQ,ROC,ORD,14:30:00,-5,0,34171504
7300,2004,3,9,3,14,20398,MQ,ROC,ORD,14:30:00,4,0,34171508
7301,2005,1,1,7,13,19805,AA,MFE,DFW,13:32:00,2,0,34207483
7302,2005,1,1,6,13,19805,AA,MFE,DFW,13:32:00,-4,0,34207503
7303,2005,1,1,2,13,19805,AA,MFE,DFW,13:32:00,-4,0,34207506
7304,2005,1,1,2,16,19805,AA,MFE,DFW,16:10:00,1,0,34216215
7305,2005,1,1,7,16,19805,AA,MFE,DFW,16:10:00,13,0,34216219
7306,2005,1,1,1,16,19805,AA,MFE,DFW,16:10:00,-4,0,34216220
7307,2005,1,1,1,16,19805,AA,MFE,DFW,16:10:00,-4,0,34216232
7308,2005,1,1,7,12,19805,AA,MFE,DFW,12:16:00,-3,0,34219710
7309,2005,1,1,5,12,19805,AA,MFE,DFW,12:16:00,-5,0,34219715
7310,2005,1,1,2,12,19805,AA,MFE,DFW,12:26:00,31,1,34234612
7311,2005,1,1,1,14,19805,AA,MTJ,DFW,14:05:00,0,0,34249056
7312,2005,1,1,7,14,19805,AA,MTJ,DFW,14:05:00,-3,0,34253883
7313,2005,1,1,6,12,19805,AA,MTJ,ORD,12:11:00,-7,0,34255596
7314,2005,1,1,2,19,20409,B6,ROC,JFK,19:15:00,3,0,34270200
7315,2005,1,1,3,11,20409,B6,ROC,JFK,11:15:00,20,1,34270480
7316,2005,1,1,6,11,20409,B6,ROC,JFK,11:15:00,14,0,34271294
7317,2005,1,1,2,22,20409,B6,ROC,JFK,22:05:00,3,0,34272113
7318,2005,1,1,3,22,20409,B6,ROC,JFK,22:05:00,1,0,34272389
7319,2005,1,1,4,11,20409,B6,ROC,JFK,11:15:00,17,1,34274566
7320,2005,1,1,4,17,20409,B6,ROC,JFK,17:10:00,17,1,34274568
7321,2005,1,1,7,17,20409,B6,ROC,JFK,17:10:00,-989,0,34275372
7322,2005,1,1,1,19,20409,B6,ROC,JFK,19:15:00,111,1,34275641
7323,2005,1,1,2,22,20409,B6,ROC,JFK,22:05:00,-1,0,34275913
7324,2005,1,1,6,14,19704,CO,MFE,IAH,14:05:00,-7,0,34281929
7325,2005,1,1,2,11,19704,CO,MFE,IAH,11:20:00,2,0,34281995
7326,2005,1,1,7,16,19704,CO,MFE,IAH,16:42:00,-7,0,34282378
7327,2005,1,1,6,14,19704,CO,MFE,IAH,14:05:00,-4,0,34283692
7328,2005,1,1,6,11,19704,CO,MTJ,IAH,11:35:00,-2,0,34283867
7329,2005,1,1,1,11,19704,CO,MFE,IAH,11:20:00,7,0,34295275
7330,2005,1,1,5,16,19704,CO,MFE,IAH,16:42:00,3,0,34297769
7331,2005,1,1,2,11,19704,CO,MFE,IAH,11:20:00,12,0,34298193
7332,2005,1,1,3,16,19704,CO,MFE,IAH,16:42:00,-7,0,34299874
7333,2005,1,1,2,14,19704,CO,MTJ,IAH,14:25:00,-12,0,34300590
7334,2005,1,1,7,17,20404,DH,ROC,IAD,17:50:00,-4,0,34301387
7335,2005,1,1,1,19,20404,DH,ROC,IAD,19:45:00,-5,0,34301960
7336,2005,1,1,2,19,20404,DH,ROC,IAD,19:45:00,-10,0,34302533
7337,2005,1,1,7,14,20404,DH,ROC,IAD,14:30:00,-5,0,34305265
7338,2005,1,1,6,14,20404,DH,ROC,IAD,14:30:00,-9,0,34308582
7339,2005,1,1,7,19,20404,DH,ROC,IAD,19:45:00,12,0,34309103
7340,2005,1,1,4,14,20404,DH,ROC,IAD,14:30:00,3,0,34311256
7341,2005,1,1,6,19,20404,DH,ROC,IAD,19:45:00,-10,0,34315637
7342,2005,1,1,1,15,20355,US,ROC,PHL,15:20:00,3,0,34379527
7343,2005,1,1,2,15,20355,US,ROC,PHL,15:15:00,0,0,34379534
7344,2005,1,1,2,15,20355,US,ROC,PHL,15:15:00,-5,0,34379540
7345,2005,1,1,3,17,20355,US,ROC,PHL,17:45:00,,,34381380
7346,2005,1,1,1,17,20355,US,ROC,PHL,17:45:00,204,1,34381392
7347,2005,1,1,6,17,20417,OH,ROC,ATL,17:38:00,0,0,34518502
7348,2005,1,1,6,13,20417,OH,ROC,CVG,13:40:00,90,1,34519073
7349,2005,1,1,7,17,20417,OH,ROC,ATL,17:38:00,32,1,34519453
7350,2005,1,1,4,13,20417,OH,ROC,CVG,13:40:00,40,1,34524404
7351,2005,1,1,5,18,20417,OH,ROC,ATL,18:43:00,62,1,34525829
7352,2005,1,1,2,12,20417,OH,ROC,ATL,12:39:00,-9,0,34530080
7353,2005,1,1,3,17,20417,OH,ROC,CVG,17:10:00,-15,0,34530420
7354,2005,1,1,3,13,20417,OH,ROC,ATL,13:55:00,15,1,34531106
7355,2005,1,1,6,18,20417,OH,ROC,ATL,18:43:00,-3,0,34534076
7356,2005,1,1,1,13,20417,OH,ROC,CVG,13:40:00,-10,0,34536193
7357,2005,1,1,2,18,20417,OH,ROC,ATL,18:43:00,4,0,34536616
7358,2005,1,1,3,17,20417,OH,ROC,ATL,17:38:00,7,0,34537600
7359,2005,1,1,4,17,20417,OH,ROC,ATL,17:38:00,67,1,34538551
7360,2005,1,1,6,18,20417,OH,ROC,ATL,18:43:00,17,1,34540804
7361,2005,1,1,7,18,20417,OH,ROC,ATL,18:43:00,135,1,34541695
7362,2005,1,1,1,17,20417,OH,ROC,CVG,17:10:00,40,1,34543345
7363,2005,1,1,2,17,20417,OH,ROC,ATL,17:38:00,0,0,34544203
7364,2005,1,1,4,13,20417,OH,ROC,ATL,13:55:00,35,1,34546059
7365,2005,1,1,5,12,20417,OH,ROC,ATL,12:39:00,-1,0,34547150
7366,2005,1,1,7,13,20417,OH,ROC,CVG,13:40:00,0,0,34549615
7367,2005,1,1,1,18,20304,OO,MTJ,DEN,18:05:00,-3,0,34554762
7368,2005,1,1,5,13,20304,OO,MTJ,DEN,13:39:00,-4,0,34560248
7369,2005,1,1,3,12,20304,OO,MTJ,DEN,12:40:00,102,1,34566846
7370,2005,1,1,2,13,20304,OO,MTJ,DEN,13:39:00,-9,0,34574815
7371,2005,1,1,3,12,20304,OO,MTJ,DEN,12:40:00,-10,0,34576192
7372,2005,1,1,5,13,20304,OO,MTJ,DEN,13:39:00,-4,0,34578925
7373,2005,1,1,3,13,20304,OO,MTJ,DEN,13:39:00,-11,0,34585560
7374,2005,1,1,2,14,20374,RU,ROC,CLE,14:45:00,7,0,34597539
7375,2005,1,1,7,12,20374,RU,ROC,EWR,12:55:00,-5,0,34599849
7376,2005,1,1,7,14,20374,RU,ROC,CLE,14:45:00,-3,0,34601175
7377,2005,1,1,5,18,20374,RU,ROC,CLE,18:40:00,-10,0,34601618
7378,2005,1,1,6,16,20374,RU,MTJ,LAX,16:00:00,-7,0,34601915
7379,2005,1,1,1,17,20374,RU,ROC,EWR,17:50:00,0,0,34605396
7380,2005,1,1,5,13,20374,RU,MTJ,LAX,13:35:00,-2,0,34607363
7381,2005,1,1,3,13,20374,RU,MFE,IAH,13:35:00,-5,0,34609543
7382,2005,1,1,2,13,20374,RU,MFE,IAH,13:35:00,-4,0,34613571
7383,2005,1,1,4,16,20374,RU,ROC,EWR,16:45:00,-5,0,34617196
7384,2005,1,1,6,17,20374,RU,ROC,EWR,17:15:00,,,34617634
7385,2005,1,1,6,10,20374,RU,ROC,EWR,10:08:00,-7,0,34617772
7386,2005,1,1,4,18,20374,RU,ROC,CLE,18:40:00,91,1,34618502
7387,2005,1,1,6,10,20374,RU,ROC,EWR,10:08:00,-1,0,34618858
7388,2005,1,1,6,13,20374,RU,ROC,EWR,13:50:00,1,0,34621812
7389,2005,1,1,1,15,20366,EV,ROC,ATL,15:33:00,57,1,34678562
7390,2005,1,1,7,10,20437,FL,ROC,ATL,10:43:00,7,0,34697996
7391,2005,1,1,7,12,20437,FL,ROC,FLL,12:20:00,15,1,34698002
7392,2005,1,1,3,10,20437,FL,ROC,ATL,10:43:00,-6,0,34699459
7393,2005,1,1,4,16,20437,FL,ROC,MCO,16:45:00,0,0,34699954
7394,2005,1,1,5,13,20437,FL,ROC,BWI,13:15:00,-3,0,34700442
7395,2005,1,1,6,16,20437,FL,ROC,MCO,16:45:00,50,1,34700916
7396,2005,1,1,2,12,20437,FL,ROC,MCO,12:30:00,0,0,34702363
7397,2005,1,1,3,17,20437,FL,ROC,BWI,17:32:00,51,1,34706170
7398,2005,1,1,4,16,20437,FL,ROC,ATL,16:45:00,-10,0,34706643
7399,2005,1,1,6,14,20437,FL,ROC,BWI,14:15:00,,,34707602
7400,2005,1,1,3,16,20437,FL,ROC,ATL,16:45:00,0,0,34709485
7401,2005,1,1,6,16,20437,FL,ROC,ATL,16:45:00,190,1,34710894
7402,2005,1,1,1,17,20437,FL,ROC,BWI,17:32:00,-8,0,34711842
7403,2005,1,1,4,14,20398,MQ,MTJ,DFW,14:05:00,30,1,34746194
7404,2005,1,1,4,14,20398,MQ,MTJ,DFW,14:05:00,-8,0,34746204
7405,2005,1,1,6,14,20398,MQ,ROC,ORD,14:30:00,3,0,34751817
7406,2005,1,1,7,14,20398,MQ,ROC,ORD,14:26:00,4,0,34751832
7407,2005,1,1,4,14,20398,MQ,ROC,ORD,14:26:00,144,1,34751836
7408,2005,1,1,6,14,20398,MQ,ROC,ORD,14:30:00,-5,0,34751845
7409,2005,1,1,7,14,20398,MQ,ROC,ORD,14:26:00,-1,0,34751846
7410,2005,1,1,5,16,20398,MQ,ROC,ORD,16:15:00,-4,0,34760981
7411,2005,1,1,6,16,20398,MQ,ROC,ORD,16:15:00,-8,0,34760982
7412,2005,1,1,2,16,20398,MQ,ROC,ORD,16:15:00,-4,0,34760985
7413,2005,1,1,1,16,20398,MQ,ROC,ORD,16:15:00,30,1,34760998
7414,2005,1,1,3,16,20398,MQ,ROC,ORD,16:15:00,33,1,34761000
7415,2005,1,1,1,10,20398,MQ,ROC,ORD,10:43:00,2,0,34761378
7416,2005,1,1,3,10,20398,MQ,ROC,ORD,10:43:00,5,0,34761380
7417,2005,1,1,3,18,20398,MQ,ROC,ORD,18:45:00,-8,0,34761403
7418,2005,1,1,6,18,20398,MQ,ROC,ORD,18:30:00,-10,0,34761406
7419,2005,1,1,3,18,20398,MQ,ROC,ORD,18:45:00,89,1,34761410
7420,2005,1,1,6,18,20398,MQ,ROC,ORD,18:30:00,,,34761413
7421,2005,1,1,1,18,20398,MQ,ROC,ORD,18:45:00,0,0,34761415
7422,2005,1,1,1,19,20398,MQ,ROC,ORD,19:02:00,-6,0,34761422
7423,2005,1,1,3,12,19386,NW,ROC,DTW,12:39:00,26,1,34780060
7424,2005,1,1,5,12,19386,NW,ROC,DTW,12:39:00,-9,0,34780062
7425,2005,1,1,5,12,19386,NW,ROC,DTW,12:39:00,-5,0,34780069
7426,2005,1,1,7,12,19386,NW,ROC,DTW,12:39:00,-9,0,34780078
7427,2005,4,10,7,13,19805,AA,MFE,DFW,13:49:00,-2,0,34813289
7428,2005,4,10,2,16,19805,AA,MFE,DFW,16:11:00,-5,0,34813592
7429,2005,4,10,1,11,19805,AA,MFE,DFW,11:35:00,-2,0,34826328
7430,2005,4,10,4,11,19805,AA,MFE,DFW,11:35:00,-3,0,34826331
7431,2005,4,10,1,11,19805,AA,MFE,DFW,11:35:00,-3,0,34826335
7432,2005,4,10,3,11,19805,AA,MFE,DFW,11:35:00,-4,0,34826344
7433,2005,4,10,6,11,20409,B6,ROC,JFK,11:15:00,9,0,34861187
7434,2005,4,10,4,12,20409,B6,ROC,JFK,12:20:00,-2,0,34862641
7435,2005,4,10,6,19,20409,B6,ROC,JFK,19:15:00,109,1,34863247
7436,2005,4,10,1,12,20409,B6,ROC,JFK,12:20:00,-10,0,34863849
7437,2005,4,10,1,17,20409,B6,ROC,JFK,17:00:00,253,1,34863851
7438,2005,4,10,4,11,20409,B6,ROC,JFK,11:15:00,-4,0,34864754
7439,2005,4,10,6,17,20409,B6,ROC,JFK,17:00:00,25,1,34865364
7440,2005,4,10,4,19,20409,B6,ROC,JFK,19:15:00,0,0,34869040
7441,2005,4,10,5,17,20409,B6,ROC,JFK,17:00:00,10,0,34869354
7442,2005,4,10,1,17,20409,B6,ROC,JFK,17:00:00,-7,0,34870282
7443,2005,4,10,5,13,19704,CO,MFE,IAH,13:32:00,4,0,34877233
7444,2005,4,10,3,11,19704,CO,MFE,IAH,11:12:00,-1,0,34883532
7445,2005,4,10,1,13,19704,CO,MFE,IAH,13:32:00,1,0,34887771
7446,2005,4,10,5,16,19704,CO,MFE,IAH,16:35:00,5,0,34891694
7447,2005,4,10,3,13,20404,DH,ROC,IAD,13:00:00,-6,0,34896703
7448,2005,4,10,6,17,20404,DH,ROC,IAD,17:15:00,-10,0,34897670
7449,2005,4,10,7,13,20404,DH,ROC,IAD,13:00:00,0,0,34897982
7450,2005,4,10,6,10,20404,DH,ROC,IAD,10:45:00,-2,0,34899918
7451,2005,4,10,5,13,20404,DH,ROC,IAD,13:00:00,-9,0,34901862
7452,2005,4,10,2,10,20404,DH,ROC,IAD,10:45:00,-9,0,34903137
7453,2005,4,10,3,16,19977,UA,ROC,ORD,16:44:00,-2,0,34951508
7454,2005,4,10,5,16,19977,UA,ROC,ORD,16:44:00,9,0,34951510
7455,2005,4,10,6,16,19977,UA,ROC,ORD,16:44:00,-5,0,34951511
7456,2005,4,10,5,16,19977,UA,ROC,ORD,16:44:00,-1,0,34951517
7457,2005,4,10,5,16,19977,UA,ROC,ORD,16:44:00,-3,0,34951524
7458,2005,4,10,1,11,20355,US,ROC,CLT,11:25:00,-3,0,34976403
7459,2005,4,10,4,11,20355,US,ROC,CLT,11:25:00,2,0,34976406
7460,2005,4,10,3,11,20355,US,ROC,CLT,11:25:00,4,0,34976419
7461,2005,4,10,6,11,20355,US,ROC,CLT,11:25:00,-12,0,34976422
7462,2005,4,10,1,18,20355,US,ROC,CLT,18:00:00,-6,0,34979714
7463,2005,4,10,2,18,20355,US,ROC,CLT,18:00:00,-10,0,34986870
7464,2005,4,10,4,18,20355,US,ROC,CLT,18:00:00,5,0,34986872
7465,2005,4,10,7,11,20417,OH,ROC,ATL,11:44:00,-6,0,35109542
7466,2005,4,10,2,17,20417,OH,ROC,CVG,17:25:00,-2,0,35112083
7467,2005,4,10,4,14,20417,OH,ROC,ATL,14:01:00,54,1,35114088
7468,2005,4,10,7,14,20417,OH,ROC,ATL,14:01:00,17,1,35117142
7469,2005,4,10,1,14,20417,OH,ROC,ATL,14:01:00,59,1,35118263
7470,2005,4,10,3,11,20417,OH,ROC,ATL,11:44:00,0,0,35120181
7471,2005,4,10,3,14,20417,OH,ROC,ATL,14:01:00,14,0,35120328
7472,2005,4,10,1,17,20417,OH,ROC,CVG,17:25:00,0,0,35125733
7473,2005,4,10,2,13,20417,OH,ROC,CVG,13:42:00,-7,0,35126578
7474,2005,4,10,5,14,20417,OH,ROC,ATL,14:01:00,19,1,35129914
7475,2005,4,10,5,13,20417,OH,ROC,CVG,13:42:00,8,0,35137368
7476,2005,4,10,6,14,20417,OH,ROC,ATL,14:01:00,-11,0,35138433
7477,2005,4,10,6,17,20417,OH,ROC,CVG,17:25:00,0,0,35138646
7478,2005,4,10,1,14,20417,OH,ROC,ATL,14:01:00,-6,0,35140471
7479,2005,4,10,6,13,20304,OO,MTJ,DEN,13:41:00,-6,0,35141786
7480,2005,4,10,6,10,20304,OO,MTJ,DEN,10:30:00,-9,0,35141791
7481,2005,4,10,6,16,20304,OO,MTJ,DEN,16:04:00,-5,0,35141793
7482,2005,4,10,7,13,20304,OO,MTJ,DEN,13:41:00,32,1,35143177
7483,2005,4,10,4,10,20304,OO,MTJ,DEN,10:38:00,-3,0,35149037
7484,2005,4,10,1,16,20304,OO,MTJ,DEN,16:09:00,-2,0,35164962
7485,2005,4,10,7,16,20304,OO,MTJ,DEN,16:09:00,-12,0,35173675
7486,2005,4,10,1,16,20304,OO,MTJ,DEN,16:09:00,-10,0,35185344
7487,2005,4,10,5,16,20374,RU,ROC,EWR,16:45:00,13,0,35186951
7488,2005,4,10,3,18,20374,RU,ROC,CLE,18:50:00,143,1,35189199
7489,2005,4,10,2,16,20374,RU,ROC,EWR,16:45:00,16,1,35190282
7490,2005,4,10,7,15,20374,RU,ROC,CLE,15:05:00,-7,0,35190889
7491,2005,4,10,2,10,20374,RU,ROC,EWR,10:10:00,83,1,35195875
7492,2005,4,10,4,18,20374,RU,ROC,EWR,18:00:00,27,1,35197377
7493,2005,4,10,1,10,20374,RU,ROC,EWR,10:10:00,-1,0,35197380
7494,2005,4,10,1,16,20374,RU,ROC,EWR,16:45:00,19,1,35199547
7495,2005,4,10,2,10,20374,RU,ROC,EWR,10:10:00,34,1,35200661
7496,2005,4,10,1,10,20374,RU,ROC,EWR,10:10:00,-3,0,35203194
7497,2005,4,10,6,10,20374,RU,ROC,EWR,10:10:00,-16,0,35203514
7498,2005,4,10,2,14,20374,RU,ROC,EWR,14:55:00,86,1,35207730
7499,2005,4,10,2,16,20374,RU,ROC,EWR,16:45:00,115,1,35208291
7500,2005,4,10,6,10,20374,RU,ROC,EWR,10:10:00,0,0,35211004
7501,2005,4,10,5,16,20374,RU,ROC,EWR,16:45:00,191,1,35211497
7502,2005,4,10,5,18,20374,RU,ROC,EWR,18:00:00,,,35215000
7503,2005,4,10,2,10,20374,RU,ROC,EWR,10:10:00,-8,0,35217080
7504,2005,4,10,7,15,20374,RU,ROC,CLE,15:05:00,-10,0,35217253
7505,2005,4,10,7,16,20374,RU,ROC,EWR,16:45:00,100,1,35220323
7506,2005,4,10,1,11,20374,RU,MTJ,IAH,11:20:00,-6,0,35220564
7507,2005,4,10,6,17,20366,EV,ROC,ATL,17:48:00,32,1,35268748
7508,2005,4,10,5,17,20366,EV,ROC,ATL,17:48:00,9,0,35268754
7509,2005,4,10,2,17,20366,EV,ROC,ATL,17:48:00,,,35268759
7510,2005,4,10,2,17,20366,EV,ROC,ATL,17:48:00,-5,0,35268766
7511,2005,4,10,4,17,20366,EV,ROC,ATL,17:48:00,5,0,35268775
7512,2005,4,10,7,17,20437,FL,ROC,BWI,17:46:00,-9,0,35286826
7513,2005,4,10,1,14,20437,FL,ROC,BWI,14:09:00,3,0,35287344
7514,2005,4,10,2,17,20437,FL,ROC,BWI,17:46:00,-5,0,35287817
7515,2005,4,10,6,17,20437,FL,ROC,BWI,17:46:00,-11,0,35290025
7516,2005,4,10,7,16,20437,FL,ROC,ATL,16:35:00,49,1,35290580
7517,2005,4,10,3,17,20437,FL,ROC,BWI,17:46:00,-3,0,35292236
7518,2005,4,10,4,14,20437,FL,ROC,BWI,14:09:00,-4,0,35292796
7519,2005,4,10,6,12,20437,FL,ROC,MCO,12:33:00,-3,0,35293885
7520,2005,4,10,7,12,20437,FL,ROC,MCO,12:33:00,-7,0,35302178
7521,2005,4,10,7,14,20398,MQ,ROC,ORD,14:10:00,-2,0,35348313
7522,2005,4,10,5,14,20398,MQ,ROC,ORD,14:10:00,0,0,35348318
7523,2005,4,10,1,14,20398,MQ,ROC,ORD,14:10:00,12,0,35348321
7524,2005,4,10,4,14,20398,MQ,ROC,ORD,14:10:00,3,0,35348324
7525,2005,4,10,5,14,20398,MQ,ROC,ORD,14:10:00,-5,0,35348325
7526,2005,4,10,3,14,20398,MQ,ROC,ORD,14:10:00,-3,0,35348330
7527,2005,4,10,1,14,20398,MQ,ROC,ORD,14:04:00,-5,0,35348335
7528,2005,4,10,7,16,20398,MQ,ROC,ORD,16:57:00,-3,0,35354261
7529,2005,4,10,6,19,20398,MQ,ROC,ORD,19:18:00,-5,0,35354667
7530,2005,4,11,5,13,19805,AA,MFE,DFW,13:47:00,-1,0,35393844
7531,2005,4,11,7,13,19805,AA,MFE,DFW,13:47:00,-3,0,35393853
7532,2005,4,11,5,13,19805,AA,MFE,DFW,13:47:00,-3,0,35393858
7533,2005,4,11,3,16,19805,AA,MFE,DFW,16:14:00,-2,0,35410255
7534,2005,4,11,2,16,19805,AA,MFE,DFW,16:14:00,-3,0,35410274
7535,2005,4,11,6,11,19805,AA,MFE,DFW,11:27:00,-2,0,35424487
7536,2005,4,11,1,11,19805,AA,MFE,DFW,11:27:00,-4,0,35424496
7537,2005,4,11,3,11,19805,AA,MFE,DFW,11:27:00,-3,0,35424498
7538,2005,4,11,3,11,19805,AA,MFE,DFW,11:27:00,-2,0,35424512
7539,2005,4,11,2,19,20409,B6,ROC,JFK,19:20:00,-11,0,35451909
7540,2005,4,11,3,19,20409,B6,ROC,JFK,19:20:00,155,1,35454419
7541,2005,4,11,3,17,20409,B6,ROC,JFK,17:05:00,14,0,35454420
7542,2005,4,11,4,19,20409,B6,ROC,JFK,19:20:00,101,1,35454751
7543,2005,4,11,6,17,20409,B6,ROC,JFK,17:05:00,5,0,35455412
7544,2005,4,11,7,17,20409,B6,ROC,JFK,17:05:00,7,0,35455738
7545,2005,4,11,1,11,20409,B6,ROC,JFK,11:15:00,10,0,35456067
7546,2005,4,11,2,19,20409,B6,ROC,JFK,19:20:00,96,1,35456394
7547,2005,4,11,3,19,20409,B6,ROC,JFK,19:20:00,11,0,35456720
7548,2005,4,11,5,22,20409,B6,ROC,JFK,22:05:00,57,1,35457449
7549,2005,4,11,5,19,20409,B6,ROC,JFK,19:20:00,32,1,35457451
7550,2005,4,11,5,17,20409,B6,ROC,JFK,17:05:00,81,1,35457452
7551,2005,4,11,1,22,20409,B6,ROC,JFK,22:05:00,31,1,35458556
7552,2005,4,11,1,19,20409,B6,ROC,JFK,19:20:00,12,0,35458558
7553,2005,4,11,2,22,20409,B6,ROC,JFK,22:05:00,65,1,35458931
7554,2005,4,11,5,19,20409,B6,ROC,JFK,19:20:00,1,0,35459956
7555,2005,4,11,2,11,20409,B6,ROC,JFK,11:15:00,11,0,35461430
7556,2005,4,11,2,19,20409,B6,ROC,JFK,19:20:00,31,1,35461431
7557,2005,4,11,3,19,20409,B6,ROC,JFK,19:20:00,-9,0,35461767
7558,2005,4,11,2,11,19704,CO,MFE,IAH,11:14:00,-3,0,35464911
7559,2005,4,11,5,11,19704,CO,MFE,IAH,11:14:00,-9,0,35465724
7560,2005,4,11,5,11,19704,CO,MFE,IAH,11:14:00,-9,0,35470334
7561,2005,4,11,2,13,19704,CO,MFE,IAH,13:45:00,14,0,35474522
7562,2005,4,11,6,16,19704,CO,MFE,IAH,16:10:00,8,0,35480144
7563,2005,4,11,6,11,19704,CO,MFE,IAH,11:00:00,-4,0,35481833
7564,2005,4,11,1,11,19704,CO,MFE,IAH,11:14:00,-3,0,35484158
7565,2005,4,11,6,11,19704,CO,MFE,IAH,11:00:00,-3,0,35485466
7566,2005,4,11,5,17,20404,DH,ROC,IAD,17:15:00,-6,0,35487018
7567,2005,4,11,6,13,20404,DH,ROC,IAD,13:00:00,-5,0,35488693
7568,2005,4,11,1,17,20404,DH,ROC,IAD,17:15:00,-10,0,35489119
7569,2005,4,11,6,17,20404,DH,ROC,IAD,17:15:00,-10,0,35491556
7570,2005,4,11,7,13,20404,DH,ROC,IAD,13:00:00,-11,0,35491790
7571,2005,4,11,3,11,20355,US,ROC,CLT,11:25:00,-7,0,35562339
7572,2005,4,11,1,11,20355,US,ROC,CLT,11:25:00,-3,0,35562344
7573,2005,4,11,3,18,20355,US,ROC,CLT,18:15:00,-9,0,35562381
7574,2005,4,11,3,18,20355,US,ROC,CLT,18:00:00,-17,0,35565128
7575,2005,4,11,1,18,20355,US,ROC,CLT,18:00:00,-7,0,35565132
7576,2005,4,11,3,16,20355,US,ROC,DCA,16:50:00,-7,0,35582117
7577,2005,4,11,5,12,19386,NW,ROC,DTW,12:41:00,5,0,35681143
7578,2005,4,11,6,12,19386,NW,ROC,DTW,12:41:00,-6,0,35681144
7579,2005,4,11,2,13,20417,OH,ROC,CVG,13:42:00,-3,0,35687250
7580,2005,4,11,5,11,20417,OH,ROC,ATL,11:44:00,0,0,35690316
7581,2005,4,11,2,11,20417,OH,ROC,ATL,11:44:00,-6,0,35694396
7582,2005,4,11,5,14,20417,OH,ROC,ATL,14:01:00,-8,0,35697732
7583,2005,4,11,6,13,20417,OH,ROC,CVG,13:42:00,25,1,35698823
7584,2005,4,11,1,17,20417,OH,ROC,CVG,17:25:00,-5,0,35701052
7585,2005,4,11,5,17,20417,OH,ROC,CVG,17:25:00,0,0,35705271
7586,2005,4,11,2,14,20417,OH,ROC,ATL,14:01:00,9,0,35709205
7587,2005,4,11,2,17,20417,OH,ROC,CVG,17:25:00,0,0,35709406
7588,2005,4,11,2,17,20417,OH,ROC,CVG,17:25:00,,,35715497
7589,2005,4,11,1,14,20417,OH,ROC,ATL,14:01:00,109,1,35715505
7590,2005,4,11,1,17,20417,OH,ROC,CVG,17:25:00,65,1,35715667
7591,2005,4,11,2,11,20417,OH,ROC,ATL,11:44:00,-3,0,35716344
7592,2005,4,11,3,12,20304,OO,MTJ,DEN,12:49:00,-3,0,35720448
7593,2005,4,11,7,12,20304,OO,MTJ,DEN,12:49:00,-3,0,35726213
7594,2005,4,11,5,16,20304,OO,MTJ,DEN,16:09:00,-6,0,35733649
7595,2005,4,11,6,16,20304,OO,MTJ,DEN,16:09:00,5,0,35734973
7596,2005,4,11,7,12,20304,OO,MTJ,DEN,12:49:00,-5,0,35736393
7597,2005,4,11,5,10,20304,OO,MTJ,DEN,10:37:00,-8,0,35743802
7598,2005,4,11,2,18,20374,RU,ROC,EWR,18:50:00,,,35762309
7599,2005,4,11,3,18,20374,RU,ROC,EWR,18:50:00,,,35763429
7600,2005,4,11,2,10,20374,RU,ROC,EWR,10:15:00,3,0,35766268
7601,2005,4,11,7,12,20374,RU,ROC,EWR,12:45:00,-9,0,35767903
7602,2005,4,11,2,13,20374,RU,MFE,IAH,13:35:00,-10,0,35771579
7603,2005,4,11,1,10,20374,RU,ROC,EWR,10:15:00,-7,0,35772422
7604,2005,4,11,5,10,20374,RU,ROC,EWR,10:15:00,-4,0,35773760
7605,2005,4,11,7,16,20374,RU,ROC,EWR,16:45:00,83,1,35774272
