fid,carrierid,carrier,airport,dest,yyear,quarter,month,dayofweek,hour,crsdeptime,depdelay,depdel15,wid,fog,hail,hum,precipm,pressurem,lowpressure,rain,snow,heavysnow,tempm,thunder,vism,lowvisibility,wspdm,highwindspeed
7656,19930,AS,SFO,PSP,2006,3,7,1,20,20:37:00,4,0,46718235,0,0,81,,1004.8,1,0,0,0,17.2,0,16.1,0,25.9,
7657,19930,AS,SFO,SEA,2006,3,7,7,12,12:46:00,16,1,46718592,0,0,41,,1008.5,1,0,0,0,29.4,0,16.1,0,14.8,0
7658,19930,AS,SFO,PSP,2006,3,7,7,15,15:01:00,23,1,46718622,0,0,41,,1007,1,0,0,0,28.9,0,16.1,0,27.8,
7659,19930,AS,SFO,PSP,2006,3,7,7,20,20:37:00,11,0,46718835,0,0,37,,1007.9,1,0,0,0,30.6,0,16.1,0,22.2,
7660,19704,CO,SFO,IAH,2006,3,7,2,17,17:45:00,3,0,46736051,0,0,59,,1004.9,1,0,0,0,22.2,0,14.5,0,33.3,
7661,19704,CO,SFO,IAH,2006,3,7,1,14,14:30:00,60,1,46750573,0,0,78,,1007.8,1,0,0,0,17.8,0,16.1,0,14.8,0
7662,19790,DL,SFO,ATL,2006,3,7,1,13,13:57:00,52,1,46792697,0,0,44,,1006,1,0,0,0,28.3,0,16.1,0,20.4,
7663,20304,OO,SFO,SBA,2006,3,7,6,17,17:41:00,10,0,47005098,0,0,44,,1007.6,1,0,0,0,27.8,0,16.1,0,29.6,
7664,20304,OO,SFO,BOI,2006,3,7,7,15,15:50:00,9,0,47006739,0,0,41,,1007,1,0,0,0,28.9,0,16.1,0,27.8,
7665,20304,OO,SFO,EUG,2006,3,7,7,14,14:40:00,3,0,47006759,0,0,68,,1009,1,0,0,0,20,0,16.1,0,13,0
7666,20304,OO,SFO,BUR,2006,3,7,7,13,13:53:00,1,0,47006761,0,0,37,,1007.9,1,0,0,0,30.6,0,16.1,0,22.2,
7667,20304,OO,SFO,FAT,2006,3,7,1,15,15:30:00,21,1,47008122,0,0,73,,1007.7,1,0,0,0,19.4,0,16.1,0,14.8,0
7668,20304,OO,SFO,SAT,2006,3,7,1,10,10:40:00,30,1,47008271,0,0,87,,1007.6,1,0,0,0,16.1,0,16.1,0,16.7,0
7669,20304,OO,SFO,BOI,2006,3,7,1,14,14:45:00,61,1,47008292,0,0,47,,1005.5,1,0,0,0,26.7,0,16.1,0,24.1,
7670,20304,OO,SFO,BUR,2006,3,7,1,13,13:53:00,13,0,47008317,0,0,44,,1006,1,0,0,0,28.3,0,16.1,0,20.4,
7671,20304,OO,SFO,MRY,2006,3,7,2,11,11:55:00,27,1,47009679,0,0,52,,1006.6,1,0,0,0,25,0,16.1,0,13,0
7672,20304,OO,SFO,ACV,2006,3,7,2,15,15:10:00,4,0,47009708,0,0,50,,1005.4,1,0,0,0,25.6,0,14.5,0,29.6,
7673,20304,OO,SFO,ABQ,2006,3,7,2,19,19:40:00,16,1,47009902,0,0,48,,1006.5,1,0,0,0,26.1,0,16.1,0,18.5,0
7674,19977,UA,SFO,EWR,2006,3,7,7,23,23:10:00,19,1,47024148,0,0,81,,1008.7,1,0,0,0,17.2,0,16.1,0,18.5,0
7675,19977,UA,SFO,SEA,2006,3,7,1,22,22:20:00,7,0,47025394,0,0,48,,1004.9,1,0,0,0,25.6,0,16.1,0,27.8,
7676,19977,UA,SFO,SEA,2006,3,7,2,22,22:20:00,5,0,47025395,0,0,80,,1007.3,1,0,0,0,16.7,0,14.5,0,18.5,0
7677,19977,UA,SFO,BOS,2006,3,7,7,23,23:07:00,8,0,47026436,0,0,45,,1006.7,1,0,0,0,27.2,0,16.1,0,31.5,
7678,19977,UA,SFO,BWI,2006,3,7,2,14,14:20:00,4,0,47030072,0,0,48,,1005.9,1,0,0,0,26.1,0,14.5,0,25.9,
7679,19977,UA,SFO,SAN,2006,3,7,7,12,12:28:00,1,0,47038149,0,0,41,,1008.5,1,0,0,0,29.4,0,16.1,0,14.8,0
7680,19977,UA,SFO,SEA,2006,3,7,7,20,20:20:00,65,1,47038360,0,0,75,,1007.5,1,0,0,0,18.3,0,16.1,0,33.3,
7681,19977,UA,SFO,DEN,2006,3,7,1,17,17:05:00,10,0,47038482,0,0,57,,1004.2,1,0,0,0,22.8,0,16.1,0,31.5,
7682,19977,UA,SFO,ANC,2006,3,7,7,20,20:42:00,57,1,47048477,0,0,75,,1007.5,1,0,0,0,18.3,0,16.1,0,33.3,
7683,19977,UA,SFO,SAN,2006,3,7,1,10,10:50:00,13,0,47057842,0,0,87,,1007.6,1,0,0,0,16.1,0,16.1,0,16.7,0
7684,19977,UA,SFO,DFW,2006,3,7,1,11,11:07:00,71,1,47057864,0,0,86,,1007.5,1,0,0,0,15.6,0,16.1,0,24.1,
7685,19977,UA,SFO,LAS,2006,3,7,7,13,13:25:00,10,0,47064057,0,0,37,,1007.9,1,0,0,0,30.6,0,16.1,0,22.2,
7686,20355,US,SFO,PHX,2006,3,7,7,12,12:24:00,1,0,47077310,0,0,41,,1008.5,1,0,0,0,29.4,0,16.1,0,14.8,0
7687,20355,US,SFO,PHX,2006,3,7,2,12,12:24:00,1,0,47078422,0,0,86,,1005.8,1,0,0,0,15.6,0,16.1,0,13,0
7688,20355,US,SFO,CLT,2006,3,7,2,12,12:50:00,19,1,47084422,0,0,86,,1005.8,1,0,0,0,15.6,0,16.1,0,13,0
7689,20355,US,SFO,PHL,2006,3,7,7,22,22:00:00,5,0,47099266,0,0,81,,1008.7,1,0,0,0,17.2,0,16.1,0,24.1,
7690,20436,F9,SFO,LAX,2006,3,7,7,20,20:25:00,1,0,47144384,0,0,37,,1007.9,1,0,0,0,30.6,0,16.1,0,22.2,
7691,19386,NW,SFO,DTW,2006,3,7,2,12,12:34:00,17,1,47229592,0,0,86,,1005.8,1,0,0,0,15.6,0,16.1,0,13,0
7692,19977,UA,SFO,RNO,2006,3,8,4,22,22:47:00,62,1,47670484,0,0,55,,1009,1,0,0,0,21.7,0,16.1,0,35.2,
7693,20355,US,SFO,LAS,2006,3,8,4,16,16:00:00,10,0,47706630,0,0,55,,1008.9,1,0,0,0,21.7,0,16.1,0,25.9,
7694,20436,F9,SFO,DEN,2006,3,8,4,18,18:10:00,3,0,47764884,0,0,70,,1009.1,1,0,0,0,17.2,0,16.1,0,31.5,
7695,19805,AA,SFO,JFK,2006,3,9,4,13,13:30:00,8,0,47897478,0,0,84,,1006,1,0,0,0,13.3,0,14.5,0,0,0
7696,19930,AS,SFO,SEA,2006,3,9,3,16,16:46:00,10,0,47952409,0,0,75,,1008.1,1,0,0,0,16.7,0,14.5,0,35.2,
7697,20304,OO,SFO,PDX,2006,3,9,4,15,15:49:00,8,0,48210322,0,0,65,,1008.2,1,0,0,0,18.9,0,16.1,0,29.6,
7698,20304,OO,SFO,MOD,2006,3,9,4,16,16:09:00,32,1,48220358,0,0,58,,1006.6,1,0,0,0,17.2,0,14.5,0,18.5,0
7699,20304,OO,SFO,MFR,2006,3,9,4,13,13:47:00,5,0,48220751,0,0,84,,1006,1,0,0,0,13.3,0,14.5,0,0,0
7700,20304,OO,SFO,ACV,2006,3,9,4,15,15:06:00,6,0,48220774,0,0,48,,1006.7,1,0,0,0,18.3,0,16.1,0,27.8,
7701,20304,OO,SFO,MRY,2006,3,9,4,16,16:20:00,19,1,48220817,0,0,58,,1006.6,1,0,0,0,17.2,0,14.5,0,18.5,0
7702,20304,OO,SFO,MFR,2006,3,9,4,12,12:50:00,1,0,48220845,0,0,83,,1005.9,1,0,0,0,12.8,0,16.1,0,0,0
7703,20304,OO,SFO,BOI,2006,3,9,4,15,15:50:00,50,1,48220913,0,0,48,,1006.7,1,0,0,0,18.3,0,16.1,0,27.8,
7704,20304,OO,SFO,SAT,2006,3,9,4,10,10:40:00,2,0,48220914,0,0,86,,1006.1,1,0,0,0,12.8,0,16.1,0,0,0
7705,20304,OO,SFO,SBP,2006,3,9,5,14,14:21:00,40,1,48233027,0,0,23,,1007.5,1,0,0,0,24.4,0,16.1,0,5.6,0
7706,20304,OO,SFO,MFR,2006,3,9,5,12,12:50:00,1,0,48233034,0,0,27,,1008.3,1,0,0,0,22.8,0,16.1,0,9.3,0
7707,20304,OO,SFO,SMF,2006,3,9,5,11,11:18:00,2,0,48233113,0,0,84,,1007.1,1,0,0,0,11.5,0,16.1,0,16.7,0
7708,20304,OO,SFO,EUG,2006,3,9,5,17,17:31:00,9,0,48233144,0,0,23,,1007.2,1,0,0,0,22.8,0,16.1,0,31.5,
7709,19977,UA,SFO,IAD,2006,3,9,3,23,23:20:00,56,1,48252617,0,0,87,,1007.4,1,0,0,0,13.3,0,16.1,0,7.4,0
7710,19977,UA,SFO,SNA,2006,3,9,5,14,14:05:00,14,0,48255352,0,0,61,,1007.9,1,0,0,0,11.9,0,16.1,0,20.4,
7711,19977,UA,SFO,PDX,2006,3,9,3,22,22:30:00,46,1,48263192,0,0,70,,1008.4,1,0,0,0,17.2,0,16.1,0,37,
7712,19977,UA,SFO,PDX,2006,3,9,5,13,13:12:00,4,0,48264764,0,0,77,,1007.3,1,0,0,0,11,0,16.1,0,0,0
7713,19977,UA,SFO,RNO,2006,3,9,4,22,22:52:00,2,0,48270021,0,0,65,,1008.2,1,0,0,0,18.9,0,16.1,0,29.6,
7714,19977,UA,SFO,DEN,2006,3,9,5,14,14:23:00,12,0,48270384,0,0,61,,1007.9,1,0,0,0,11.9,0,16.1,0,20.4,
7715,19977,UA,SFO,RNO,2006,3,9,5,10,10:44:00,52,1,48271264,0,0,52,,1008.4,1,0,0,0,12.7,0,16.1,0,18.5,0
7716,19977,UA,SFO,SNA,2006,3,9,3,21,21:05:00,1,0,48271366,0,0,83,,1007.7,1,0,0,0,13.9,0,16.1,0,18.5,0
7717,19977,UA,SFO,BOS,2006,3,9,5,10,10:50:00,7,0,48273539,0,0,84,,1007.3,1,0,0,0,11.7,0,16.1,0,18.5,0
7718,19977,UA,SFO,ANC,2006,3,9,4,18,18:50:00,5,0,48273589,0,0,52,,1007.2,1,0,0,0,18.9,0,14.5,0,31.5,
7719,19977,UA,SFO,ANC,2006,3,9,5,18,18:50:00,8,0,48273597,0,0,42,,1008.3,1,0,0,0,21.7,0,16.1,0,13,0
7720,19977,UA,SFO,ORD,2006,3,9,5,10,10:40:00,68,1,48275371,0,0,84,,1007.3,1,0,0,0,11.7,0,16.1,0,18.5,0
7721,19977,UA,SFO,LAX,2006,3,9,4,18,18:32:00,32,1,48279230,0,0,52,,1007.2,1,0,0,0,18.9,0,14.5,0,31.5,
7722,19977,UA,SFO,BUR,2006,3,9,4,18,18:15:00,8,0,48279606,0,0,51,,1008.3,1,0,0,0,21.4,0,16.1,0,35.2,
7723,19977,UA,SFO,LAS,2006,3,9,5,19,19:28:00,57,1,48285708,0,0,30,,1007.5,1,0,0,0,20,0,16.1,0,22.2,
7724,20355,US,SFO,LAS,2006,3,9,4,16,16:00:00,5,0,48295249,0,0,58,,1006.6,1,0,0,0,17.2,0,14.5,0,18.5,0
7725,20355,US,SFO,PHL,2006,3,9,4,11,11:00:00,8,0,48321775,0,0,84,,1005.8,1,0,0,0,13.3,0,16.1,0,5.6,0
7726,20355,US,SFO,PIT,2006,3,9,3,22,22:30:00,1,0,48325607,0,0,70,,1008.4,1,0,0,0,17.2,0,16.1,0,37,
7727,20366,EV,SFO,SLC,2006,3,9,4,13,13:15:00,1,0,48346013,0,0,84,,1006,1,0,0,0,13.3,0,14.5,0,0,0
7728,20398,MQ,SFO,SNA,2006,3,9,3,18,18:35:00,1,0,48391645,0,0,84,,1007.7,1,0,0,0,14.4,0,12.9,0,33.3,
7729,19805,AA,SFO,JFK,2007,1,1,2,13,13:30:00,1,0,48503541,0,0,52,,1025.7,0,0,0,0,11.7,0,9.7,0,5.6,0
7730,19805,AA,SFO,BOS,2007,1,1,7,13,13:30:00,6,0,48503735,0,0,86,,1034.3,0,0,0,0,6.1,0,16.1,0,0,0
7731,19805,AA,SFO,MIA,2007,1,1,4,21,21:15:00,78,1,48508152,0,0,58,,1025.3,0,0,0,0,7.2,0,16.1,0,16.7,0
7732,19805,AA,SFO,MIA,2007,1,1,2,11,11:50:00,5,0,48509556,0,0,83,,1022.7,0,0,0,0,7.8,0,14.5,0,0,0
7733,19805,AA,SFO,DFW,2007,1,1,4,17,17:50:00,3,0,48512942,0,0,86,,1023.2,0,0,0,0,7.8,0,4.8,0,9.3,0
7734,19805,AA,SFO,DFW,2007,1,1,6,14,14:45:00,14,0,48515444,0,0,83,,1033.5,0,0,0,0,4.4,0,16.1,0,0,0
7735,19805,AA,SFO,DFW,2007,1,1,6,11,11:05:00,6,0,48521604,0,0,63,,1033.4,0,0,0,0,10,0,16.1,0,9.3,0
7736,19805,AA,SFO,ORD,2007,1,1,3,11,11:00:00,7,0,48538037,0,0,83,,1023,0,0,0,0,4.4,0,11.3,0,0,0
7737,19805,AA,SFO,LAX,2007,1,1,1,19,19:00:00,56,1,48546216,0,0,83,,1024.4,0,0,0,0,10,0,12.9,0,7.4,0
7738,19930,AS,SFO,SEA,2007,1,1,2,18,18:20:00,2,0,48563272,0,0,66,,1028.4,0,0,0,0,10,0,11.3,0,0,0
7739,19930,AS,SFO,SEA,2007,1,1,1,19,19:15:00,6,0,48569595,0,0,51,,1028.1,0,0,0,0,15.6,0,16.1,0,5.6,0
7740,19930,AS,SFO,PSP,2007,1,1,7,15,15:02:00,37,1,48569753,0,0,86,,1034.9,0,0,0,0,6.1,0,16.1,0,0,0
7741,19930,AS,SFO,LAX,2007,1,1,6,20,20:52:00,31,1,48570170,0,0,80,,1033.1,0,0,0,0,10,0,16.1,0,0,0
7742,19930,AS,SFO,SEA,2007,1,1,5,18,18:20:00,43,1,48570656,0,0,61,,1032,0,0,0,0,9.4,0,16.1,0,16.7,0
7743,19930,AS,SFO,SEA,2007,1,1,5,19,19:15:00,49,1,48570816,0,0,66,,1032.9,0,0,0,0,8.9,0,16.1,0,14.8,0
7744,19704,CO,SFO,IAH,2007,1,1,4,18,18:45:00,27,1,48594990,0,0,54,,1023.9,0,0,0,0,10.6,0,16.1,0,11.1,0
7745,19704,CO,SFO,EWR,2007,1,1,4,22,22:20:00,13,0,48596936,0,0,58,,1026.1,0,0,0,0,7.2,0,16.1,0,20.4,
7746,19704,CO,SFO,EWR,2007,1,1,1,11,11:30:00,63,1,48601934,0,0,36,,1032.2,0,0,0,0,8.9,0,16.1,0,0,0
7747,19704,CO,SFO,EWR,2007,1,1,1,16,16:00:00,1,0,48602341,0,0,66,,1029.6,0,0,0,0,10.6,0,16.1,0,9.3,0
7748,19704,CO,SFO,EWR,2007,1,1,4,22,22:20:00,7,0,48611270,0,0,58,,1023.3,0,0,0,0,7.2,0,16.1,0,5.6,0
7749,19704,CO,SFO,IAH,2007,1,1,1,17,17:45:00,5,0,48613900,0,0,69,,1022.9,0,0,0,0,12.2,0,16.1,0,11.1,0
7750,20304,OO,SFO,FAT,2007,1,1,1,16,16:25:00,79,1,48658399,0,0,90,,1026.2,0,0,0,0,8.3,0,9.7,0,0,0
7751,20304,OO,SFO,SBA,2007,1,1,2,13,13:45:00,2,0,48659879,0,0,85,,1023,0,0,0,0,6.7,0,16.1,0,0,0
7752,20304,OO,SFO,RDD,2007,1,1,2,19,19:37:00,42,1,48659953,0,0,80,,1022.8,0,0,0,0,11.1,0,16.1,0,0,0
7753,20304,OO,SFO,SLC,2007,1,1,5,15,15:00:00,5,0,48664020,0,0,40,,1031.8,0,0,0,0,7.2,0,16.1,0,24.1,
7754,20304,OO,SFO,FAT,2007,1,1,5,14,14:25:00,6,0,48664745,0,0,42,,1031.1,0,0,0,0,7.2,0,16.1,0,20.4,
7755,20304,OO,SFO,SBA,2007,1,1,5,17,17:55:00,3,0,48664809,0,0,59,,1031.5,0,0,0,0,10,0,16.1,0,20.4,
7756,20304,OO,SFO,SBP,2007,1,1,5,10,10:07:00,22,1,48664815,0,0,36,,1028.5,0,0,0,0,8.3,0,16.1,0,33.3,
7757,20304,OO,SFO,MFR,2007,1,1,5,12,12:30:00,1,0,48664826,0,0,37,,1030.8,0,0,0,0,11.1,0,16.1,0,27.8,
7758,20304,OO,SFO,COS,2007,1,1,5,13,13:06:00,86,1,48664911,0,0,42,,1030.5,0,0,0,0,7.2,0,16.1,0,25.9,
7759,20304,OO,SFO,BOI,2007,1,1,5,16,16:22:00,30,1,48664921,0,0,41,,1032.2,0,0,0,0,8.3,0,16.1,0,27.8,
7760,20304,OO,SFO,FAT,2007,1,1,6,12,12:55:00,10,0,48666301,0,0,86,,1033.3,0,0,0,0,3.3,0,16.1,0,7.4,0
7761,20304,OO,SFO,SBA,2007,1,1,6,11,11:00:00,13,0,48666410,0,0,79,,1033.5,0,0,0,0,4.4,0,16.1,0,0,0
7762,20304,OO,SFO,SAT,2007,1,1,6,10,10:45:00,1,0,48666424,0,0,76,,1033.3,0,0,0,0,5,0,16.1,0,0,0
7763,20304,OO,SFO,EUG,2007,1,1,6,14,14:01:00,21,1,48666459,0,0,57,,1032.1,0,0,0,0,12.2,0,16.1,0,0,0
7764,20304,OO,SFO,ACV,2007,1,1,7,16,16:50:00,40,1,48667829,0,0,83,,1035.8,0,0,0,0,8.9,0,16.1,0,5.6,0
7765,20304,OO,SFO,FAT,2007,1,1,7,12,12:55:00,10,0,48667839,0,0,89,,1034.2,0,0,0,0,5.6,0,16.1,0,5.6,0
7766,20304,OO,SFO,ACV,2007,1,1,7,18,18:49:00,9,0,48667851,0,0,71,,1035.5,0,0,0,0,11.1,0,16.1,0,9.3,0
7767,20304,OO,SFO,SBP,2007,1,1,7,10,10:07:00,16,1,48667889,0,0,71,,1035.5,0,0,0,0,11.1,0,16.1,0,9.3,0
7768,20304,OO,SFO,BOI,2007,1,1,7,16,16:22:00,1,0,48667995,0,0,83,,1035.8,0,0,0,0,8.9,0,16.1,0,5.6,0
7769,20304,OO,SFO,MFR,2007,1,1,1,20,20:50:00,70,1,48669424,0,0,71,,1023.9,0,0,0,0,10.6,0,16.1,0,0,0
7770,20304,OO,SFO,RNO,2007,1,1,1,15,15:20:00,8,0,48669484,0,0,56,,1029.3,0,0,0,0,10.6,0,16.1,0,11.1,0
7771,20304,OO,SFO,SMF,2007,1,1,1,11,11:32:00,31,1,48669570,0,0,51,,1028.1,0,0,0,0,15.6,0,16.1,0,5.6,0
7772,20304,OO,SFO,SNA,2007,1,1,1,10,10:17:00,22,1,48669588,0,0,71,,1030.5,0,0,0,0,8.3,0,16.1,0,11.1,0
7773,20304,OO,SFO,EUG,2007,1,1,1,15,15:43:00,20,1,48669598,0,0,56,,1029.3,0,0,0,0,10.6,0,16.1,0,11.1,0
7774,20304,OO,SFO,SLC,2007,1,1,5,18,18:32:00,30,1,48676010,0,0,37,,1022.7,0,0,0,0,6.1,0,16.1,0,33.3,
7775,20304,OO,SFO,SAT,2007,1,1,5,10,10:40:00,15,1,48676016,0,0,37,,1022.7,0,0,0,0,6.1,0,16.1,0,33.3,
7776,20304,OO,SFO,CEC,2007,1,1,6,17,17:05:00,2,0,48676942,0,0,29,,1027.5,0,0,0,0,5.6,0,16.1,0,11.1,0
7777,20304,OO,SFO,MFR,2007,1,1,6,14,14:19:00,6,0,48677259,0,0,33,,1026.1,0,0,0,0,5,0,16.1,0,24.1,
7778,20304,OO,SFO,ACV,2007,1,1,6,12,12:54:00,1,0,48677265,0,0,36,,1025.6,0,0,0,0,4.4,0,16.1,0,20.4,
7779,20304,OO,SFO,ACV,2007,1,1,7,16,16:50:00,6,0,48678762,0,0,65,,1027.7,0,0,0,0,4.4,0,16.1,0,5.6,0
7780,20304,OO,SFO,SMF,2007,1,1,7,13,13:50:00,14,0,48678783,0,0,82,,1025.7,0,0,0,0,1.1,0,16.1,0,0,0
7781,20304,OO,SFO,ACV,2007,1,1,1,18,18:49:00,32,1,48680358,0,0,50,,1030.5,0,0,0,0,7.8,0,16.1,0,14.8,0
7782,20304,OO,SFO,SBA,2007,1,1,1,19,19:05:00,46,1,48680369,0,0,36,,1032.2,0,0,0,0,8.9,0,16.1,0,0,0
7783,20304,OO,SFO,EUG,2007,1,1,1,19,19:00:00,64,1,48680457,0,0,58,,1030.6,0,0,0,0,6.7,0,16.1,0,13,0
7784,20304,OO,SFO,SLC,2007,1,1,2,15,15:00:00,2,0,48681141,0,0,66,,1024.6,0,0,0,0,10,0,16.1,0,27.8,
7785,20304,OO,SFO,MFR,2007,1,1,2,22,22:20:00,1,0,48682008,0,0,66,,1024.6,0,0,0,0,10,0,16.1,0,22.2,
7786,20304,OO,SFO,RNO,2007,1,1,2,12,12:58:00,1,0,48682017,0,0,89,,1028.8,0,0,0,0,1.7,0,16.1,0,0,0
7787,20304,OO,SFO,SMF,2007,1,1,2,22,22:15:00,8,0,48682029,0,0,66,,1024.6,0,0,0,0,10,0,16.1,0,22.2,
7788,20304,OO,SFO,BOI,2007,1,1,2,10,10:40:00,82,1,48682048,0,0,86,,1029.5,0,0,0,0,3.9,0,16.1,0,0,0
7789,20304,OO,SFO,SLC,2007,1,1,4,15,15:00:00,1,0,48684270,0,0,57,,1022.9,0,0,0,0,11.1,0,16.1,0,0,0
7790,20304,OO,SFO,MFR,2007,1,1,4,12,12:20:00,6,0,48685118,0,0,68,,1023.8,0,0,0,0,10,0,16.1,0,5.6,0
7791,20304,OO,SFO,RNO,2007,1,1,4,15,15:44:00,50,1,48685175,0,0,79,,1026.1,0,0,0,0,3.3,0,16.1,0,0,0
7792,20304,OO,SFO,FAT,2007,1,1,7,20,20:11:00,29,1,48689641,0,0,46,,1022.8,0,0,0,0,9.4,0,16.1,0,5.6,0
7793,20304,OO,SFO,TUS,2007,1,1,7,18,18:11:00,74,1,48689726,0,0,37,,1023,0,0,0,0,12.8,0,16.1,0,24.1,
7794,20304,OO,SFO,BOI,2007,1,1,7,21,21:00:00,3,0,48689778,0,0,53,,1023.2,0,0,0,0,7.2,0,16.1,0,7.4,0
7795,20304,OO,SFO,ACV,2007,1,1,1,16,16:50:00,35,1,48691198,0,0,61,,1026.7,0,0,0,0,9.4,0,16.1,0,11.1,0
7796,20304,OO,SFO,MRY,2007,1,1,1,17,17:01:00,18,1,48691237,0,0,47,,1025.4,0,0,0,0,11.1,0,16.1,0,22.2,
7797,20304,OO,SFO,RDD,2007,1,1,1,20,20:00:00,24,1,48691241,0,0,64,,1026.5,0,0,0,0,9.4,0,16.1,0,9.3,0
7798,20304,OO,SFO,RNO,2007,1,1,1,12,12:58:00,27,1,48691319,0,0,50,,1025.4,0,0,0,0,9.4,0,16.1,0,9.3,0
7799,20304,OO,SFO,SAT,2007,1,1,1,10,10:40:00,2,0,48691388,0,0,49,,1026.9,0,0,0,0,11.1,0,16.1,0,0,0
7800,20304,OO,SFO,SLC,2007,1,1,2,13,13:15:00,10,0,48692223,0,0,52,,1025.7,0,0,0,0,11.7,0,9.7,0,5.6,0
7801,20304,OO,SFO,CEC,2007,1,1,2,11,11:23:00,10,0,48692435,0,0,66,,1027.7,0,0,0,0,10.6,0,11.3,0,7.4,0
7802,20304,OO,SFO,SBA,2007,1,1,3,17,17:49:00,1,0,48694374,0,0,68,,1024.6,0,0,0,0,8.9,0,9.7,0,5.6,0
7803,20304,OO,SFO,SBP,2007,1,1,3,18,18:15:00,2,0,48694386,0,0,66,,1024.3,0,0,0,0,9.4,0,9.7,0,7.4,0
7804,20304,OO,SFO,CEC,2007,1,1,4,11,11:23:00,56,1,48695596,0,0,92,,1023.1,0,0,0,0,5.6,0,8.0,0,5.6,0
7805,20304,OO,SFO,SBA,2007,1,1,4,13,13:50:00,12,0,48695888,0,0,89,,1023,0,0,0,0,5.6,0,8.0,0,5.6,0
7806,19977,UA,SFO,JFK,2007,1,1,5,12,12:45:00,64,1,48706099,0,0,40,,1029.8,0,0,0,0,7.8,0,16.1,0,31.5,
7807,19977,UA,SFO,KOA,2007,1,1,5,17,17:25:00,35,1,48707309,0,0,59,,1031.5,0,0,0,0,10,0,16.1,0,20.4,
7808,19977,UA,SFO,HNL,2007,1,1,2,14,14:19:00,4,0,48707828,0,0,86,,1029,0,0,0,0,2.2,0,16.1,0,0,0
7809,19977,UA,SFO,HNL,2007,1,1,6,16,16:15:00,6,0,48707887,0,0,31,,1026.9,0,0,0,0,4.4,0,16.1,0,9.3,0
7810,19977,UA,SFO,HNL,2007,1,1,6,18,18:11:00,61,1,48707980,0,0,22,,1027.8,0,0,0,0,6.1,0,16.1,0,7.4,0
7811,19977,UA,SFO,ORD,2007,1,1,4,16,16:00:00,4,0,48709782,0,0,86,,1023.3,0,0,0,0,7.2,0,4.8,0,5.6,0
7812,19977,UA,SFO,BOS,2007,1,1,2,15,15:10:00,29,1,48710589,0,0,80,,1023.4,0,0,0,0,8.3,0,16.1,0,0,0
7813,19977,UA,SFO,BOS,2007,1,1,7,14,14:31:00,6,0,48710599,0,0,37,,1025.7,0,0,0,0,8.9,0,16.1,0,14.8,0
7814,19977,UA,SFO,BOS,2007,1,1,4,23,23:40:00,9,0,48710661,0,0,70,,1023.3,0,0,0,0,5.6,0,16.1,0,0,0
7815,19977,UA,SFO,RNO,2007,1,1,1,10,10:42:00,3,0,48710867,0,0,49,,1026.9,0,0,0,0,11.1,0,16.1,0,0,0
7816,19977,UA,SFO,IAD,2007,1,1,2,23,23:20:00,70,1,48711914,0,0,66,,1024.6,0,0,0,0,10,0,16.1,0,27.8,
7817,19977,UA,SFO,SAN,2007,1,1,1,20,20:11:00,23,1,48714603,0,0,62,,1030.6,0,0,0,0,6.1,0,16.1,0,11.1,0
7818,19977,UA,SFO,SEA,2007,1,1,5,10,10:45:00,9,0,48715004,0,0,38,,1032.4,0,0,0,0,9.4,0,16.1,0,33.3,
7819,19977,UA,SFO,AUS,2007,1,1,5,10,10:40:00,1,0,48717085,0,0,38,,1032.4,0,0,0,0,9.4,0,16.1,0,33.3,
7820,19977,UA,SFO,AUS,2007,1,1,4,10,10:51:00,2,0,48717098,0,0,76,,1026.1,0,0,0,0,7.8,0,16.1,0,5.6,0
7821,19977,UA,SFO,PDX,2007,1,1,1,22,22:30:00,34,1,48722716,0,0,68,,1030.8,0,0,0,0,6.7,0,16.1,0,0,0
7822,19977,UA,SFO,SEA,2007,1,1,1,20,20:58:00,51,1,48723957,0,0,77,,1023.2,0,0,0,0,9.4,0,16.1,0,5.6,0
7823,19977,UA,SFO,DEN,2007,1,1,7,13,13:32:00,9,0,48729676,0,0,82,,1025.7,0,0,0,0,1.1,0,16.1,0,0,0
7824,19977,UA,SFO,DEN,2007,1,1,3,10,10:50:00,30,1,48733498,0,0,89,,1022.8,0,0,0,0,10.6,0,6.4,0,9.3,0
7825,19977,UA,SFO,ORD,2007,1,1,1,11,11:55:00,7,0,48733710,0,0,51,,1028.1,0,0,0,0,15.6,0,16.1,0,5.6,0
7826,19977,UA,SFO,ORD,2007,1,1,1,11,11:50:00,1,0,48733724,0,0,33,,1026.3,0,0,0,0,12.2,0,16.1,0,0,0
7827,19977,UA,SFO,IAD,2007,1,1,7,10,10:59:00,13,0,48733778,0,0,76,,1025.3,0,0,0,0,2.2,0,16.1,0,0,0
7828,19977,UA,SFO,IAD,2007,1,1,4,10,10:59:00,15,1,48733782,0,0,82,,1025.4,0,0,0,0,1.7,0,16.1,0,5.6,0
7829,19977,UA,SFO,LAX,2007,1,1,6,12,12:45:00,19,1,48734162,0,0,86,,1033.3,0,0,0,0,3.3,0,16.1,0,7.4,0
7830,19977,UA,SFO,LAX,2007,1,1,1,12,12:02:00,5,0,48734171,0,0,51,,1030.4,0,0,0,0,6.1,0,16.1,0,11.1,0
7831,19977,UA,SFO,LAX,2007,1,1,3,12,12:02:00,9,0,48734180,0,0,76,,1022.9,0,0,0,0,5,0,12.9,0,5.6,0
