wid,fog,hail,hum,precipm,pressurem,lowpressure,rain,snow,heavysnow,tempm,thunder,vism,lowvisibility,wspdm,highwindspeed
28662513,0,0,93,,1026,0,0,0,0,9,0,6.4,0,9.3,0
28668458,0,0,86,,1023.4,0,0,0,0,10,0,16.1,0,18.5,0
28670232,0,0,67,,1003.7,1,0,0,0,15,0,16.1,0,42.6,1
28672351,0,0,83,,1023.6,0,0,0,0,11.7,0,9.7,0,0,0
28674620,0,0,41,,1024.4,0,0,0,0,10,0,16.1,0,24.1,
28676584,0,0,83,,1025.6,0,0,0,0,3.3,0,16.1,0,5.6,0
28678102,0,0,89,,1023.3,0,0,0,0,10.6,0,11.3,0,0,0
28756110,0,0,100,1.3,1002.3,1,1,0,0,3,0,3.2,0,18.5,0
28757519,0,0,74,,1004.4,1,0,0,0,10.6,0,16.1,0,24.1,
28757984,0,0,45,,1024.1,0,0,0,0,3.9,0,16.1,0,22.2,
28758927,0,0,66,,1030.3,0,0,0,0,0.6,0,16.1,0,9.3,0
28759395,0,0,76,0,1026.7,0,1,0,0,3.9,0,16.1,0,20.4,
28759865,0,0,64,,1030.4,0,0,0,0,1.7,0,16.1,0,20.4,
28759867,0,0,59,,1030.5,0,0,0,0,2.2,0,16.1,0,14.8,0
28761280,0,0,41,,1035,0,0,0,0,11.7,0,16.1,0,16.7,0
28761754,0,0,47,,1027.5,0,0,0,0,12.8,0,16.1,0,16.7,0
28762222,0,0,80,,1024,0,0,0,0,12.2,0,9.7,0,13,0
28762225,0,0,77,,1023.8,0,0,0,0,12.8,0,11.3,0,9.3,0
28765506,0,0,100,2.3,1002.9,1,1,0,0,9.4,0,4.8,0,16.7,0
28765912,0,0,100,0,995.5,1,0,0,0,1,0,8.0,0,16.7,0
28767252,0,0,68,,1008.2,1,0,0,0,7.2,0,16.1,0,51.9,1
28806460,0,0,64,,1004.3,1,0,0,0,11.7,0,16.1,0,35.2,
28806483,0,0,68,,1026.7,0,0,0,0,3.3,0,16.1,0,7.4,0
28815254,0,0,82,,1023.2,0,0,0,0,10,0,16.1,0,16.7,0
28815615,0,0,59,,1030.5,0,0,0,0,2.2,0,16.1,0,14.8,0
28815616,0,0,75,,1038.9,0,0,0,0,0.6,0,16.1,0,18.5,0
28815619,0,0,57,,1029.5,0,0,0,0,10,0,16.1,0,14.8,0
28815639,0,0,80,,1006.9,1,0,0,0,10.6,0,16.1,0,22.2,
28869266,0,0,20,,1029.1,0,0,0,0,22.8,0,16.1,0,20.4,
28869273,0,0,100,,1026.6,0,0,0,0,-0.6,0,8.0,0,0,0
28920240,0,0,76,,1008.9,1,0,0,0,6.7,0,16.1,0,22.2,
28921753,0,0,100,,1002.4,1,0,0,0,5,0,8.0,0,20.4,
28925893,0,0,54,,1027.2,0,0,0,0,-8.3,0,16.1,0,11.1,0
28927080,0,0,96,,1027.4,0,0,0,0,0,0,12.9,0,5.6,0
28933421,0,0,94,,1024.9,0,0,0,0,15,0,3.2,0,25.9,
28948871,0,0,52,,1034.6,0,0,0,0,2.2,0,16.1,0,9.3,0
28951014,0,0,93,,1005.3,1,0,0,0,18.9,0,14.5,0,22.2,
28954531,0,0,100,0,1005.6,1,0,1,0,0,0,0.8,1,18.5,0
28955072,0,0,53,,1006.4,1,0,0,0,4.4,0,16.1,0,27.8,
28967908,0,0,45,,1036.2,0,0,0,0,-8.3,0,16.1,0,22.2,
29004709,0,0,75,,1003.7,1,0,0,0,1.1,0,16.1,0,20.4,
29034590,0,0,69,,1025.3,0,0,0,0,-4,0,16.1,0,16.7,0
29203055,0,0,70,,1026.1,0,0,0,0,-12.2,0,16.1,0,14.8,0
29203060,0,0,75,,1029.3,0,0,0,0,3,0,12.9,0,11.1,0
29206408,0,0,69,,1028,0,0,0,0,-2.8,0,16.1,0,5.6,0
29208770,0,0,100,0.5,1000.6,1,1,0,0,5,0,8.0,0,22.2,
29209699,0,0,81,,1001.9,1,0,0,0,1,0,16.1,0,13,0
29210650,0,0,65,0,1027.3,0,0,0,0,-7.8,0,16.1,0,14.8,0
29211120,0,0,93,0,1029.3,0,0,1,0,-7,0,14.5,0,7.4,0
29211121,0,0,89,0,1030.6,0,0,1,0,-5.6,0,2.8,0,9.3,0
29216972,0,0,59,,1037.3,0,0,0,0,-11.1,0,16.1,0,9.3,0
29216973,0,0,73,0,1033.7,0,0,0,0,-10,0,14.5,0,11.1,0
29217475,0,0,66,,1024.1,0,0,0,0,-3.9,0,16.1,0,16.7,0
29253336,0,0,93,,1034.4,0,0,0,0,-3,0,16.1,0,7.4,0
29259001,0,0,100,0,995.1,1,1,0,0,2,0,2.4,0,13,0
29259018,0,0,80,0,1030,0,0,1,0,-7,0,2.8,0,16.7,0
29268069,0,0,67,,1000.8,1,0,0,0,2.2,0,16.1,0,24.1,
29314022,0,0,87,0,1002.6,1,0,0,0,4,0,16.1,0,40.7,1
29318031,0,0,93,0,1000.2,1,0,1,0,1,0,4.0,0,11.1,0
29323811,0,0,100,0,1005.6,1,0,1,0,0,0,0.8,1,18.5,0
29325091,0,0,63,,1028,0,0,0,0,-2.2,0,16.1,0,0,0
29325165,0,0,100,1,1004.2,1,1,0,0,5,0,4.8,0,18.5,0
29325281,0,0,100,,1002.4,1,0,0,0,5,0,8.0,0,20.4,
29325437,0,0,93,0,1025.3,0,0,1,0,-7,0,2.4,0,24.1,
29325945,0,0,66,,1024.1,0,0,0,0,-3.9,0,16.1,0,16.7,0
29332563,0,0,53,,1007,1,0,0,0,3.3,0,16.1,0,25.9,
29333696,0,0,100,0.3,1006,1,1,0,0,4,0,4.8,0,20.4,
29376067,0,0,56,,1029.4,0,0,0,0,7.2,0,16.1,0,0,0
29378780,0,0,75,,1037.3,0,0,0,0,0,0,16.1,0,0,0
29381530,0,0,52,,1034.6,0,0,0,0,2.2,0,16.1,0,9.3,0
29390927,0,0,84,,1031.1,0,0,0,0,-12.8,0,16.1,0,11.1,0
29390929,0,0,45,,1028.3,0,0,0,0,-2.8,0,16.1,0,0,0
29400620,0,0,59,,1035.6,0,0,0,0,-1.1,0,16.1,0,0,0
29402325,0,0,84,,1025,0,0,0,0,-9.4,0,16.1,0,11.1,0
29405061,0,0,100,,993.8,1,0,0,0,3,0,8.0,0,7.4,0
29411831,0,0,96,,1026.1,0,0,0,0,0,0,9.7,0,0,0
29412362,0,0,93,0,1028.3,0,0,1,0,-7,0,14.5,0,0,0
29416200,0,0,70,,1025.7,0,0,0,0,-12.2,0,16.1,0,18.5,0
29426612,0,0,96,0,1024.3,0,0,1,0,0.6,0,12.9,0,0,0
29428482,0,0,78,,1026.5,0,0,0,0,-6.7,0,16.1,0,0,0
29429208,0,0,90,2.3,996.8,1,1,0,0,9.4,0,14.5,0,35.2,
29430327,0,0,86,0,1029.7,0,0,1,0,-7,0,1.2,0,20.4,
29431688,0,0,77,,1024.8,0,0,0,0,9.4,0,16.1,0,0,0
29474690,0,0,64,,1008.4,1,0,0,0,22.8,0,16.1,0,16.7,0
29474709,0,0,69,,1006.3,1,0,0,0,23.9,0,16.1,0,18.5,0
29474710,0,0,55,,1007.6,1,0,0,0,23.3,0,16.1,0,25.9,
29488729,0,0,31,,1023,0,0,0,0,17.8,0,16.1,0,11.1,0
29503163,0,0,73,,1031.8,0,0,0,0,-15.6,0,16.1,0,5.6,0
29524816,0,0,72,,1037.9,0,0,0,0,-5,0,16.1,0,0,0
29525038,0,0,86,,1006.1,1,0,0,0,2.8,0,16.1,0,24.1,
29525474,0,0,42,,1027.9,0,0,0,0,-4.4,0,16.1,0,18.5,0
29527557,0,0,35,,1028.9,0,0,0,0,-0.6,0,16.1,0,0,0
29529014,0,0,96,,1027.2,0,0,0,0,-7.2,0,9.7,0,5.6,0
29533697,0,0,93,0.5,1026.6,0,1,0,0,6,0,6.4,0,13,0
29534389,0,0,82,,1026.8,0,0,0,0,-1.1,0,16.1,0,11.1,0
29536078,0,0,65,,1024.9,0,0,0,0,14.4,0,16.1,0,24.1,
29539627,0,0,73,,1028.8,0,0,0,0,-15.6,0,16.1,0,7.4,0
29542371,0,0,39,0,1024,0,0,0,0,15.6,0,16.1,0,13,0
29542523,0,0,47,,1009,1,0,0,0,28.9,0,16.1,0,24.1,
29543745,0,0,56,,1002.4,1,0,0,0,26.1,0,16.1,0,44.4,1
29546382,0,0,42,,1023.1,0,0,0,0,18.9,0,16.1,0,18.5,0
29546857,1,0,100,,1027.3,0,0,0,0,8,0,0.8,1,0,0
29547397,0,0,71,,1024.1,0,0,0,0,11.1,0,16.1,0,25.9,
29552690,0,0,25,,1028.4,0,0,0,0,25,0,16.1,0,9.3,0
29553689,0,0,69,,1031.1,0,0,0,0,-14.4,0,16.1,0,13,0
29554467,0,0,66,,1032,0,0,0,0,-3.9,0,16.1,0,13,0
29559421,0,0,80,0,1006,1,0,1,0,-4,0,6.4,0,24.1,
29559725,0,0,41,,1027.9,0,0,0,0,-3.3,0,16.1,0,31.5,
29559972,0,0,62,,1028.3,0,0,0,0,-9,0,16.1,0,18.5,0
29565070,0,0,88,,1030.9,0,0,0,0,-16.7,0,16.1,0,0,0
29568986,0,0,56,,998.1,1,0,0,0,6.1,0,16.1,0,22.2,
29570016,0,0,67,,997,1,0,0,0,2.8,0,16.1,0,31.5,
29570767,0,0,54,,1022.9,0,0,0,0,1.1,0,16.1,0,27.8,
29571275,0,0,78,,1023.7,0,0,0,0,-2.8,0,16.1,0,16.7,0
29571551,0,0,74,,1026,0,0,0,0,-2,0,16.1,0,0,0
29573122,0,0,54,,1027.3,0,0,0,0,-1.1,0,16.1,0,13,0
29574432,0,0,29,,1030.6,0,0,0,0,2.8,0,16.1,0,11.1,0
29575954,0,0,53,,1024,0,0,0,0,6.7,0,16.1,0,22.2,
29603198,0,0,81,,1038.9,0,0,0,0,-8.3,0,16.1,0,0,0
29622019,0,0,76,,1027.5,0,0,0,0,-15.6,0,16.1,0,7.4,0
29646397,0,0,37,,1029.2,0,0,0,0,6.7,0,16.1,0,18.5,0
29761602,0,0,74,0,1031.3,0,0,1,0,-5,0,14.5,0,18.5,0
29763632,0,0,89,0,1006,1,0,0,0,3.3,0,16.1,0,16.7,0
29768708,0,0,81,0,1022.7,0,0,1,0,-4.4,0,12.9,0,13,0
29775594,0,0,84,,1033.6,0,0,0,0,-12.2,0,16.1,0,5.6,0
29779036,0,0,87,0,998.2,1,0,1,0,1,0,4.0,0,40.7,1
29781049,0,0,69,,1026.4,0,0,0,0,-1.1,0,16.1,0,0,0
29781051,0,0,69,,1024.9,0,0,0,0,-1,0,16.1,0,0,0
29783084,0,0,61,,1028.1,0,0,0,0,0,0,16.1,0,7.4,0
29785115,0,0,36,,1031.2,0,0,0,0,2.2,0,16.1,0,11.1,0
29786111,0,0,42,,1028.5,0,0,0,0,6.7,0,16.1,0,20.4,
29786113,0,0,44,,1030.6,0,0,0,0,2.8,0,16.1,0,18.5,0
29789628,0,0,63,,1025.6,0,0,0,0,-6.1,0,16.1,0,9.3,0
29795589,0,0,73,,1031.2,0,0,0,0,-14.4,0,16.1,0,18.5,0
29797929,0,0,62,,1027.6,0,0,0,0,-7.8,0,16.1,0,0,0
29802733,0,0,72,,1030.8,0,0,0,0,-17.8,0,16.1,0,16.7,0
29802739,0,0,47,,1028.6,0,0,0,0,-7.2,0,16.1,0,0,0
29807441,0,0,78,,1031.8,0,0,0,0,-6.7,0,16.1,0,7.4,0
29809857,0,0,49,,1005.9,1,0,0,0,6.7,0,16.1,0,0,0
29809859,0,0,67,,1004.7,1,0,0,0,2.8,0,16.1,0,9.3,0
29820526,0,0,51,,1006,1,0,0,0,3.3,0,16.1,0,22.2,
29820532,0,0,54,,1006.6,1,0,0,0,2.8,0,16.1,0,18.5,0
29822285,0,0,37,,1029.2,0,0,0,0,6.7,0,16.1,0,18.5,0
29824513,0,0,78,,1030.8,0,0,0,0,-2.8,0,16.1,0,9.3,0
29824638,0,0,69,0,1032.1,0,0,0,0,-4.4,0,16.1,0,16.7,0
29824931,0,0,87,0,1001.2,1,0,1,0,0,0,2.8,0,35.2,
29826970,0,0,61,,1030,0,0,0,0,-2.8,0,16.1,0,7.4,0
29832477,0,0,68,0,1030.2,0,0,0,0,-5,0,14.5,0,31.5,
29832974,0,0,51,,1026.8,0,0,0,0,-1.7,0,16.1,0,16.7,0
29833784,0,0,69,,1037.8,0,0,0,0,-3.9,0,16.1,0,0,0
29836524,0,0,62,,1037.2,0,0,0,0,-7.2,0,16.1,0,11.1,0
29837991,0,0,78,,1024.6,0,0,0,0,-3.3,0,16.1,0,7.4,0
29839456,0,0,52,,1031.5,0,0,0,0,0.6,0,16.1,0,9.3,0
29841167,0,0,80,,1027,0,0,0,0,-6,0,16.1,0,11.1,0
29842217,0,0,68,0,1032.6,0,0,0,0,-5.6,0,16.1,0,22.2,
29842287,0,0,81,0,1022.7,0,0,1,0,-4.4,0,12.9,0,13,0
29844510,0,0,86,0,1008.4,1,0,1,0,-6,0,2.4,0,27.8,
29846666,0,0,61,,1024.5,0,0,0,0,0.6,0,16.1,0,0,0
29847386,0,0,84,0,1027.9,0,0,1,0,-11.7,0,1.2,0,11.1,0
29847617,0,0,69,,1032.7,0,0,0,0,-3.3,0,16.1,0,0,0
29847843,0,0,57,,1029,0,0,0,0,-4.4,0,16.1,0,25.9,
29849426,0,0,84,,1025.3,0,0,0,0,-10,0,16.1,0,5.6,0
29929374,0,0,72,,1031.6,0,0,0,0,-2.2,0,16.1,0,11.1,0
29931007,0,0,79,0,1008.4,1,1,0,0,4.4,0,16.1,0,16.7,0
29931408,0,0,71,0,1008.1,1,0,1,0,-4.4,0,14.5,0,33.3,
29931812,0,0,42,,1027.9,0,0,0,0,-4.4,0,16.1,0,18.5,0
29934752,0,0,79,0,1027.3,0,0,1,0,-11,0,1.2,0,9.3,0
29936020,0,0,92,,1028,0,0,0,0,-12.2,0,14.5,0,11.1,0
29983537,0,0,40,,1028.8,0,0,0,0,-0.6,0,16.1,0,7.4,0
29983913,0,0,92,,1032.1,0,0,0,0,-10.6,0,16.1,0,7.4,0
29983916,0,0,69,,1031.9,0,0,0,0,-4.4,0,16.1,0,14.8,0
29983926,0,0,85,0,1024.8,0,0,1,0,-5,0,9.7,0,7.4,0
29983930,0,0,67,0,1027.3,0,0,1,0,-11,0,14.5,0,14.8,0
29983942,0,0,50,,1031.2,0,0,0,0,-0.6,0,16.1,0,0,0
30028553,0,0,69,,1026,0,0,0,0,24,0,16.1,0,20.4,
30030186,0,0,73,,1024.2,0,0,0,0,23.3,0,16.1,0,11.1,0
30030198,0,0,47,,1024.1,0,0,0,0,26.7,0,16.1,0,20.4,
30060434,0,0,20,,1025,0,0,0,0,10.6,0,16.1,0,18.5,0
30084027,0,0,67,,999.9,1,0,0,0,17.8,0,16.1,0,16.7,0
30085212,0,0,73,,1029.6,0,0,0,0,2.8,0,14.5,0,11.1,0
30090249,0,0,64,,1023.5,0,0,0,0,25.6,0,16.1,0,7.4,0
30119109,0,0,81,,1025.3,0,0,0,0,5,0,9.7,0,14.8,0
30128239,0,0,52,,1023.3,0,0,0,0,2.8,0,16.1,0,22.2,
30137333,0,0,64,0.3,1024,0,0,0,0,15.6,0,16.1,0,25.9,
30201785,0,0,80,0,1026.2,0,0,0,0,9.4,0,16.1,0,25.9,
30204135,0,0,77,,1026.4,0,0,0,0,10,0,16.1,0,25.9,
30204184,0,0,93,0,1027.3,0,0,0,0,7,0,4.8,0,22.2,
30204558,0,0,74,,1008.7,1,0,0,0,-4,0,16.1,0,29.6,
30205937,0,0,72,0.5,1025.8,0,1,0,0,12.8,0,14.5,0,20.4,
30207832,0,0,100,,1026,0,0,0,0,9,0,2.4,0,16.7,0
30215362,0,0,69,,1027.5,0,0,0,0,11.1,0,16.1,0,13,0
30216364,0,0,92,0,1025.5,0,0,1,0,1.1,0,8.0,0,13,0
30216518,0,0,97,0,1006,1,0,0,0,3.3,0,14.5,0,0,0
30230902,0,0,79,,1028.5,0,0,0,0,-1.1,0,16.1,0,11.1,0
30253262,0,0,22,,1025.8,0,0,0,0,8.9,0,16.1,0,13,0
30265873,0,0,93,0,1023.6,0,0,1,0,-6,0,3.2,0,18.5,0
30286642,0,0,56,,1027.4,0,0,0,0,6.1,0,16.1,0,5.6,0
30335325,0,0,87,,1024.3,0,0,0,0,5,0,9.7,0,5.6,0
30335350,0,0,67,,1030,0,0,0,0,11,0,16.1,0,24.1,
30335932,0,0,70,,1028.7,0,0,0,0,3,0,16.1,0,7.4,0
30335942,0,0,93,0,1006,1,0,0,0,5,0,14.5,0,18.5,0
30335946,0,0,85,0,1026.4,0,1,0,0,6.7,0,14.5,0,13,0
30335950,0,0,64,,1030.6,0,0,0,0,12.2,0,16.1,0,16.7,0
30525069,0,0,82,0.5,1001.6,1,1,0,0,14,0,11.3,0,25.9,
30525490,0,0,76,0,1008.4,1,0,1,0,2.2,0,16.1,0,31.5,
30531030,0,0,50,,1031.5,0,0,0,0,2.2,0,16.1,0,0,0
30532319,0,0,60,,1026.4,0,0,0,0,-4.4,0,16.1,0,25.9,
30533178,0,0,100,,1028,0,0,0,0,-1,0,0.8,1,11.1,0
30533607,0,0,65,,1027.8,0,0,0,0,14.4,0,16.1,0,13,0
30534459,0,0,100,0,1027.7,0,0,0,0,6,0,4.8,0,20.4,
30534460,0,0,100,0,1027.3,0,1,0,0,7,0,3.2,0,22.2,
30534890,0,0,67,,1030,0,0,0,0,11,0,16.1,0,24.1,
30569682,0,0,41,,1026.3,0,0,0,0,3.9,0,16.1,0,5.6,0
30583205,0,0,92,1,1006.7,1,1,0,0,5.6,0,8.0,0,22.2,
30583585,1,0,100,,1028.1,0,0,0,0,-5,0,0.4,1,5.6,0
30583588,0,0,93,0,1023.9,0,0,1,0,-6,0,8.0,0,24.1,
30583605,0,0,66,,1024,0,0,0,0,8.3,0,16.1,0,27.8,
30588479,0,0,68,0,1030.5,0,0,0,0,-5.6,0,14.5,0,24.1,
30588491,0,0,58,,1026.6,0,0,0,0,17.2,0,16.1,0,33.3,
30631637,0,0,65,,1006.6,1,0,0,0,28.9,0,16.1,0,16.7,0
30683326,0,0,63,,1005.3,1,0,0,0,7.2,0,16.1,0,14.8,0
30687352,0,0,76,,1023.9,0,0,0,0,7.2,0,16.1,0,9.3,0
30692183,0,0,88,,1006.3,1,0,0,0,23,0,9.7,0,14.8,0
30692512,0,0,72,,1025.4,0,0,0,0,17.2,0,16.1,0,16.7,0
30702781,0,0,58,,1006.8,1,0,0,0,28.3,0,16.1,0,22.2,
30714216,0,0,74,,1007.3,1,0,0,0,27,0,14.5,0,16.7,0
30716274,0,0,93,,1000.6,1,0,0,0,5,0,11.3,0,0,0
30716719,0,0,100,0,1005.6,1,0,1,0,1,0,8.0,0,5.6,0
30722648,0,0,43,,1022.7,0,0,0,0,5,0,16.1,0,11.1,0
30766111,0,0,86,,1008.5,1,0,0,0,2.2,0,2.0,0,7.4,0
30766122,0,0,100,12.2,1028.4,0,1,0,0,6.1,1,2.4,0,0,0
30783858,0,0,93,0,1003.9,1,0,1,0,-2,0,2.4,0,27.8,
30783869,0,0,28,,1024,0,0,0,0,10.6,0,16.1,0,7.4,0
30783870,0,0,28,,1024.3,0,0,0,0,15.6,0,16.1,0,24.1,
30812041,0,0,89,0.8,1008.3,1,1,0,0,5.6,0,14.5,0,38.9,
30942977,0,0,81,,1007.3,1,0,0,0,3,0,1.6,0,11.1,0
30943180,0,0,57,,1008.7,1,0,0,0,21.1,0,16.1,0,25.9,
30951858,0,0,68,,1023,0,0,0,0,7.2,0,16.1,0,0,0
30953149,0,0,86,0,1005,1,0,1,0,-2,0,2.4,0,33.3,
30955275,0,0,93,0,1003.9,1,0,1,0,-2,0,3.2,0,27.8,
30956255,0,0,54,,1026.3,0,0,0,0,11.1,0,16.1,0,22.2,
30956389,0,0,93,0,1006.7,1,0,0,0,4,0,3.2,0,29.6,
30956610,0,0,82,,1008.5,1,0,0,0,6.1,0,16.1,0,29.6,
30959333,0,0,85,0,1005,1,0,1,0,-1.7,0,2.0,0,20.4,
30962191,0,0,28,,1005.8,1,0,0,0,18.3,0,16.1,0,29.6,
30991430,0,0,19,,1024.4,0,0,0,0,20,0,16.1,0,9.3,0
30999804,0,0,93,0,1006.7,1,0,0,0,4,0,3.2,0,29.6,
31000045,0,0,88,1.8,1007,1,1,0,0,16,0,4.0,0,20.4,
31001435,0,0,96,0.5,1008.5,1,1,0,0,2.8,0,9.7,0,25.9,
31001863,0,0,43,,1026.8,0,0,0,0,11.1,0,16.1,0,13,0
31005233,0,0,27,,1023.2,0,0,0,0,16.1,0,16.1,0,13,0
31007599,0,0,100,0,998.2,1,0,1,0,1,0,1.6,0,13,0
31008579,0,0,81,0.3,1007.7,1,0,0,0,7,0,16.1,0,20.4,
31011765,0,0,31,,1024,0,0,0,0,10,0,16.1,0,9.3,0
31015390,0,0,87,0,1006.7,1,0,0,0,7,0,16.1,0,20.4,
31016010,0,0,81,0.3,1007.7,1,0,0,0,7,0,16.1,0,20.4,
31023197,0,0,35,,1027,0,0,0,0,11.1,0,16.1,0,16.7,0
31110006,0,0,93,0,1004.6,1,0,0,0,3,0,14.5,0,13,0
31110007,0,0,89,0,1003.4,1,0,0,0,5,0,11.3,0,9.3,0
31110438,0,0,100,0,998.9,1,0,1,0,1,0,1.2,0,13,0
31115180,0,0,28,,1024,0,0,0,0,10.6,0,16.1,0,7.4,0
31115184,0,0,29,,1024.1,0,0,0,0,10,0,16.1,0,9.3,0
31115185,0,0,35,,1024.8,0,0,0,0,7.8,0,16.1,0,18.5,0
31115620,0,0,30,,1025.3,0,0,0,0,14.4,0,16.1,0,20.4,
31116902,0,0,55,,1008.8,1,0,0,0,22.2,0,16.1,0,37,
31167338,0,0,93,0,1001.2,1,0,0,0,5,0,12.9,0,5.6,0
31167753,0,0,93,3.6,1008,1,1,0,0,7,0,4.8,0,11.1,0
31167764,0,0,44,,1027.2,0,0,0,0,10.6,0,16.1,0,13,0
31241957,0,0,70,,1005.6,1,0,0,0,30,0,16.1,0,29.6,
31270215,0,0,54,,1023.5,0,0,0,0,17.2,0,16.1,0,14.8,0
31272351,0,0,94,,1003.3,1,0,0,0,14,0,9.7,0,20.4,
31272352,0,0,60,,1007.3,1,0,0,0,15.6,0,16.1,0,27.8,
31285431,0,0,94,,1007.3,1,0,0,0,24,0,12.9,0,13,0
31287011,0,0,89,,1008.7,1,0,0,0,25,0,16.1,0,20.4,
31304325,0,0,36,,1027.6,0,0,0,0,10,0,16.1,0,18.5,0
31321655,0,0,100,0.5,1000.6,1,1,0,0,13,0,4.8,0,13,0
31346740,0,0,100,1.8,1001.6,1,1,0,0,13,0,6.4,0,20.4,
31355300,0,0,100,1,1008,1,1,0,0,17,1,9.7,0,20.4,
31398827,0,0,100,0.8,1001.2,1,1,0,0,13,0,2.8,0,16.7,0
31399556,0,0,35,0,1028,0,1,0,0,10.6,0,16.1,0,13,0
31399565,0,0,46,,1022.7,0,0,0,0,25.6,0,16.1,0,14.8,0
31399567,0,0,40,,1022.9,0,0,0,0,17.8,0,16.1,0,18.5,0
31399574,0,0,94,,1007.7,1,0,0,0,15,0,8.0,0,5.6,0
31399576,0,0,72,,1006,1,0,0,0,16,0,16.1,0,24.1,
31511777,0,0,51,,1024.1,0,0,0,0,15,0,16.1,0,25.9,
31511787,0,0,46,,1022.7,0,0,0,0,25.6,0,16.1,0,14.8,0
31523041,0,0,92,,1028.5,0,0,0,0,10.6,0,9.7,0,7.4,0
31532288,0,0,57,,1026.1,0,0,0,0,22.8,0,16.1,0,22.2,
31545170,0,0,37,,1024.8,0,0,0,0,13.9,0,16.1,0,24.1,
31553191,0,0,31,,1022.8,0,0,0,0,17.8,0,16.1,0,9.3,0
31576868,0,0,29,,1006.3,1,0,0,0,12.2,0,16.1,0,14.8,0
31581584,0,0,29,,1008.5,1,0,0,0,18.9,0,16.1,0,5.6,0
31581590,0,0,16,,1005.3,1,0,0,0,25,0,16.1,0,22.2,
31584006,0,0,17,,1005,1,0,0,0,26.7,0,16.1,0,16.7,0
31585124,0,0,71,0,1006.9,1,0,0,0,10.6,0,16.1,0,20.4,
31589922,0,0,96,0.8,1004.9,1,1,0,0,13.9,0,4.8,0,16.7,0
31591140,0,0,87,,1006,1,0,0,0,17.2,0,14.5,0,13,0
31598478,0,0,57,,1005.1,1,0,0,0,23.3,0,16.1,0,51.9,1
31605209,0,0,96,0.8,1004.9,1,1,0,0,13.9,0,4.8,0,16.7,0
31607757,0,0,75,,1005.4,1,0,0,0,15,0,16.1,0,16.7,0
31608251,0,0,64,,1004.6,1,0,0,0,25,0,16.1,0,38.9,
31609967,0,0,97,0.5,1004.5,1,1,0,0,9.4,0,6.4,0,11.1,0
31617076,0,0,93,0,1007.3,1,0,0,0,9,0,16.1,0,24.1,
31703389,0,0,62,,1023.5,0,0,0,0,14.4,0,16.1,0,16.7,0
31712295,0,0,56,,1008.2,1,0,0,0,14.4,0,16.1,0,27.8,
31760662,0,0,81,,1005.7,1,0,0,0,18.3,0,16.1,0,14.8,0
31760667,0,0,94,0.5,1005,1,1,0,0,14,0,4.0,0,14.8,0
31761062,0,0,38,,1025.2,0,0,0,0,12.8,0,16.1,0,18.5,0
31761086,0,0,96,1.8,1003.3,1,1,0,0,13.9,0,6.4,0,25.9,
31765824,0,0,71,0,1025.6,0,1,0,0,8.3,0,16.1,0,7.4,0
31991955,0,0,53,,1001.2,1,0,0,0,21.7,0,16.1,0,35.2,
31993229,0,0,52,,1024.3,0,0,0,0,17.2,0,16.1,0,20.4,
32001035,0,0,100,1,1006.7,1,1,0,0,17,0,4.0,0,14.8,0
32001039,0,0,87,0,1006.3,1,1,0,0,20.6,0,6.4,0,24.1,
32105361,0,0,78,0,1008,1,1,0,0,21,0,16.1,0,24.1,
32137973,0,0,56,,1024.4,0,0,0,0,16.7,0,16.1,0,20.4,
32138738,0,0,52,,1025.4,0,0,0,0,16.7,0,16.1,0,9.3,0
32270163,0,0,75,,1022.8,0,0,0,0,17.2,0,16.1,0,5.6,0
32270612,0,0,56,,1024.8,0,0,0,0,16.1,0,16.1,0,14.8,0
32271348,0,0,65,,1026,0,0,0,0,14.4,0,16.1,0,5.6,0
32280254,0,0,59,,1001.3,1,0,0,0,22.2,0,16.1,0,25.9,
32291100,0,0,11,,1006.8,1,0,0,0,32.2,0,16.1,0,18.5,0
32292302,0,0,30,,1005.7,1,0,0,0,20.6,0,16.1,0,11.1,0
32293565,0,0,29,,1002.2,1,0,0,0,17.2,0,16.1,0,18.5,0
32294838,0,0,22,,1003,1,0,0,0,16.1,0,16.1,0,11.1,0
32297362,0,0,17,,1006.2,1,0,0,0,21.1,0,16.1,0,22.2,
32302333,0,0,14,,1008.7,1,0,0,0,32.8,0,16.1,0,16.7,0
32303604,0,0,22,,1007.4,1,0,0,0,27.8,0,16.1,0,7.4,0
32304877,0,0,55,,1008.5,1,0,0,0,11.7,0,16.1,0,14.8,0
32329372,0,0,73,,1008.6,1,0,0,0,20.6,0,16.1,0,20.4,
32335492,0,0,40,,1007.6,1,0,0,0,13.3,0,16.1,0,7.4,0
32342629,0,0,53,,1001.2,1,0,0,0,21.7,0,16.1,0,35.2,
32351141,0,0,56,,1024.4,0,0,0,0,16.7,0,16.1,0,20.4,
32451816,0,0,65,0,1007.7,1,0,0,0,28.3,0,9.7,0,20.4,
32452554,0,0,87,,1009,1,0,0,0,21.1,0,14.5,0,9.3,0
32452555,0,0,94,0.3,1008,1,1,0,0,20,0,16.1,0,5.6,0
32454573,0,0,88,0,999.9,1,1,0,0,18,0,16.1,0,7.4,0
32454824,0,0,73,,1006.7,1,0,0,0,23,0,16.1,0,20.4,
32493697,0,0,84,,1000.7,1,0,0,0,21.7,0,16.1,0,16.7,0
